class,Sink,Sink
label,heat_demand,electrical_demand
source,heat_balance,electrical_balance
target,heat_demand,electrical_demand
attribute,actual_value,variable_costs
,0.1465407975,-36.39
,0.1831344883,-37.52
,0.2520080944,-39.8
,0.2981848543,-49.93
,0.2791958332,-58.82
,0.2578288263,-67.48
,0.2400606312,-62.74
,0.2214337026,-63.09
,0.210736122,-63.36
,0.2050894987,-63.39
,0.2052098338,-69.03
,0.2077736323,-68.52
,0.2140788775,-69.55
,0.2252491553,-72.52
,0.2405159524,-81.6
,0.2502901799,-71.87
,0.2389013683,-62.71
,0.2211595052,-51.32
,0.1839379346,-49.93
,0.1269002312,-46.82
,0.1213861267,-44.22
,0.1154860344,-43.92
,0.1179217554,-42.54
,0.1233299357,-42.24
,0.1367882996,-42.24
,0.1709466284,-39.5
,0.2352365983,-37.5
,0.2783402294,-35.31
,0.2606149545,-37.07
,0.2406699522,-38.66
,0.2240842557,-42
,0.2066969757,-43.67
,0.1967113342,-50.59
,0.1914405016,-50.47
,0.1915528283,-46.56
,0.1939460024,-45
,0.1998316246,-45.03
,0.2102585046,-46.94
,0.2245092746,-62.51
,0.2336330134,-62.75
,0.2230021434,-59.86
,0.2064410265,-51.02
,0.1716966041,-43.9
,0.1184548408,-45
,0.1133077078,-41.77
,0.0884983067,-48.83
,0.091345201,-45.79
,0.0966285787,-43.23
,0.1124029825,-46.01
,0.1527882757,-42.08
,0.2042691343,-41.96
,0.2257156899,-38.87
,0.2118903917,-39.58
,0.1900615357,-42.36
,0.1728708271,-50
,0.1582270583,-53.27
,0.1478533779,-56.03
,0.142336437,-52.04
,0.140784323,-46.98
,0.1427002269,-45.59
,0.1486978514,-49.93
,0.1615089486,-55
,0.1753960241,-66.18
,0.1839696401,-64.5
,0.1761773446,-61.24
,0.1596703393,-50.66
,0.1281490191,-44.42
,0.0919349314,-45.66
,0.0866685749,-42.56
,0.0966308533,-48.19
,0.0997393628,-44.88
,0.1055082562,-42.84
,0.1227322478,-42
,0.1668287453,-41.45
,0.2230404343,-43.88
,0.2464578199,-46.58
,0.2313620466,-69.93
,0.2075272292,-72.2
,0.1887567815,-75.88
,0.1727673245,-75.95
,0.1614403552,-75.42
,0.1554164355,-71.06
,0.15372169,-67.03
,0.1558136558,-64.84
,0.1623624316,-62.54
,0.1763508039,-66.11
,0.1915140313,-77.31
,0.2008755193,-79.46
,0.1923671513,-67.06
,0.1743432356,-59.17
,0.1399252656,-50.56
,0.1003832865,-50.06
,0.0946329785,-46.03
,0.0884983067,-43.98
,0.091345201,-42.16
,0.0966285787,-43.22
,0.1124029825,-41.14
,0.1527882757,-40.92
,0.2042691343,-42.39
,0.2257156899,-49.67
,0.2118903917,-72.8
,0.1900615357,-68.32
,0.1728708271,-68.18
,0.1582270583,-67.79
,0.1478533779,-69.84
,0.142336437,-67.49
,0.140784323,-66.96
,0.1427002269,-66.12
,0.1486978514,-66.26
,0.1615089486,-69.73
,0.1753960241,-88.97
,0.1839696401,-86.45
,0.1761773446,-71.82
,0.1596703393,-65.05
,0.1281490191,-59.97
,0.0919349314,-55
,0.0866685749,-48.44
,0.0966308533,-41.46
,0.0997393628,-39.88
,0.1055082562,-39.24
,0.1227322478,-38.26
,0.1668287453,-39.44
,0.2230404343,-42
,0.2464578199,-49.89
,0.2313620466,-59.96
