class,Sink,Sink
label,HD,ED
source,heat_balance,electrical_balance
target,HD,ED
attribute,actual_value,variable_costs
,,
,0.39468078900000003,-46.435
,0.43984680375,-33.900000000000006
,0.6868353301,-31.455
,0.91134600685,-44.57
,0.7858759027,-47.265
,0.6821430859000001,-52.275
,0.6476223855500001,-51.09
,0.66585808735,-47.68
,0.7351703653999999,-57.81
,0.7721469972,-53.495000000000005
,0.6394116431500001,-40.05
,0.3918987693,-41.435
,0.46540544479999996,-48.7
,0.5094536985,-39.78
,0.7209643422,-36.65
,0.9459151368000001,-46.945
,0.8512760401,-53.635000000000005
,0.7504525226000001,-59.86
,0.7085845131999999,-60.095
,0.73024796675,-53.555
,0.7915310464499999,-62.81
,0.83402729425,-68.535
,0.7090535854,-51.69
,0.46021199885,-47.92
,0.44610073915000004,-44.540000000000006
,0.48832190055,-38.71
,0.6910592245,-39.905
,0.90667921115,-44.86
,0.8159656807,-57.11
,0.7193242550000001,-63.769999999999996
,0.67919290255,-64.155
,0.69995777065,-60.415
,0.7586988691,-70.25
,0.7994324014,-71.945
,0.6796425180500001,-56.795
,0.4411227136,-53.215
,0.44610073915000004,-44.275
,0.48832190055,-40.7
,0.6910592245,-38.985
,0.90667921115,-43.47
,0.8159656807,-57.489999999999995
,0.7193242550000001,-65.98
,0.67919290255,-66.66499999999999
,0.69995777065,-62.315
,0.7586988691,-69.675
,0.7994324014,-73.05000000000001
,0.6796425180500001,-55.685
,0.4411227136,-47.84
,0.4835061451,-42.03
,0.5292675377,-41.269999999999996
,0.7490043221,-41.865
,0.9827039764000001,-38.36
,0.884384145,-56.965
,0.7796393665500001,-65.87
,0.7361430127499999,-67.055
,0.7586490083999999,-64.42
,0.8223155295,-76.38
,0.86646455545,-75.62
,0.7366303282,-57.985
,0.47811071375,-49.620000000000005
,0.46540544479999996,-41.239999999999995
,0.5094536985,-39.005
,0.7209643422,-35.66
,0.9459151368000001,-24.585
,0.8512760401,-37.989999999999995
,0.7504525226000001,-51.95
,0.7085845131999999,-43.16
,0.73024796675,-39.965
,0.7915310464499999,-56.92
,0.83402729425,-65.58500000000001
,0.7090535854,-58.065
,0.46021199885,-59.45
,0.39468078900000003,-18.810000000000002
,0.43984680375,-3.575
,0.6868353301,-16.25
,0.91134600685,-10.79
,0.7858759027,-32.45
,0.6821430859000001,-49.51
,0.6476223855500001,-47.195
,0.66585808735,-47.495
,0.7351703653999999,-55.08
,0.7721469972,-62.165
,0.6394116431500001,-50.325
,0.3918987693,-54.83
,0.33229939625000005,-31.115
,0.3703266827,-18.205
,0.57827736195,-15.95
,0.7673029349,-14.239999999999998
,0.6616640463999999,-37.27
,0.5743267517999999,-47.845
,0.5452622314,-45.019999999999996
,0.56061568375,-40.925
,0.6189727884,-56.44
,0.65010506725,-48.19
,0.5383492403,-39.825
,0.3299570894,-43.08
,0.44610073915000004,-47.864999999999995
,0.48832190055,-36.31
,0.6910592245,-33.215
,0.90667921115,-55.825
,0.8159656807,-61.010000000000005
,0.7193242550000001,-58.575
,0.67919290255,-60.11
,0.69995777065,-52.629999999999995
,0.7586988691,-63.975
,0.7994324014,-63.47500000000001
,0.6796425180500001,-54.480000000000004
,0.4411227136,-46.155
,0.31018440005000003,-47.61
,0.34568091675,-39.760000000000005
,0.5397921834,-38.235
,0.7162378363999999,-54.56
,0.61762936565,-67.32
,0.536104492,-67.46000000000001
,0.5089742563999999,-65.49000000000001
,0.52330591485,-61.16
,0.5777792715000001,-65.63499999999999
,0.6068396529,-68.83500000000001
,0.5025213347999999,-54.97
,0.30799797705,-48.56
,0.39468078900000003,-48.224999999999994
,0.43984680375,-46.265
,0.6868353301,-46.535
,0.91134600685,-60.785000000000004
,0.7858759027,-76.785
,0.6821430859000001,-78.905
,0.6476223855500001,-78.66
,0.66585808735,-78.84
,0.7351703653999999,-90.27
,0.7721469972,-82.015
,0.6394116431500001,-62.315
,0.3918987693,-50.629999999999995
,0.44610073915000004,-46.144999999999996
,0.48832190055,-43.3
,0.6910592245,-44.11
,0.90667921115,-62.69500000000001
,0.8159656807,-74.93
,0.7193242550000001,-77.935
,0.67919290255,-79.5
,0.69995777065,-76.955
,0.7586988691,-82.93
,0.7994324014,-80.805
,0.6796425180500001,-61.125
,0.4411227136,-50.205
,0.31018440005000003,-48.76
,0.34568091675,-47.215
,0.5397921834,-40.44
,0.7162378363999999,-30.22
,0.61762936565,-39.535
,0.536104492,-44.505
,0.5089742563999999,-45.54
,0.52330591485,-47.085
,0.5777792715000001,-59.160000000000004
,0.6068396529,-64.065
,0.5025213347999999,-50.37
,0.30799797705,-51.575
,0.33229939625000005,-51.81
,0.3703266827,-48.065
,0.57827736195,-48.445
,0.7673029349,-50.45
,0.6616640463999999,-60.745
,0.5743267517999999,-69.11500000000001
,0.5452622314,-66.235
